Query_ID	Target_ID	Optimal_offset	p-value	Correlation	q-value	Orientation
117	erf+erfl3	.	0.010309705494624821	0.010309705494624821	0.034758435667592257	.
117	bhlha15	.	0.010737305031382675	0.010737305031382675	0.03545646174084252	.
117	nkx6.1	.	0.01064812534843579	0.01064812534843579	0.03545646174084252	.
117	sox12	.	0.010662587967691112	0.010662587967691112	0.03545646174084252	.
117	tbxta+tbxtb	.	0.010757129917984425	0.010757129917984425	0.03545646174084252	.
117	isl1+isl1l	.	0.010856774925737793	0.010856774925737793	0.03553471291847502	.
117	hnf4g	.	0.010901327183464371	0.010901327183464371	0.03553471291847502	.
117	etv5a+etv5b	.	0.01106805639305875	0.01106805639305875	0.03568389766068122	.
117	nr1d2a	.	0.011064504760565107	0.011064504760565107	0.03568389766068122	.
117	glis2a+glis2b	.	0.011643273486063501	0.011643273486063501	0.03713260192852684	.
117	si:ch211-153j24.3	.	0.011626547439961298	0.011626547439961298	0.03713260192852684	.
117	hoxb10a+hoxc10a	.	0.01230234083909822	0.01230234083909822	0.03902355427455887	.
117	ctcf	.	0.01242225767149393	0.01242225767149393	0.039053145740452565	.
117	bcl6aa+bcl6ab+bcl6b	.	0.012444053218991665	0.012444053218991665	0.039053145740452565	.
117	wt1a+wt1b	.	0.012938133158151732	0.012938133158151732	0.04017630822794485	.
117	creb3l2	.	0.01287516685590367	0.01287516685590367	0.04017630822794485	.
117	atf5a+atf5b	.	0.013167325926609165	0.013167325926609165	0.04046209529530941	.
117	lmx1al	.	0.01310774412423493	0.01310774412423493	0.04046209529530941	.
117	znf423	.	0.013649583224183698	0.013649583224183698	0.04172670519310043	.
117	zbtb47b+znf652	.	0.013990624911519083	0.013990624911519083	0.04254880772059927	.
117	dbpa+dbpb+hlfa	.	0.01416949539463876	0.01416949539463876	0.042871806578650605	.
117	tfcp2+tfcp2l1+ubp1	.	0.014258796208705482	0.014258796208705482	0.04292188654661344	.
117	hoxc11b	.	0.014363399079755835	0.014363399079755835	0.04301728658404032	.
117	hoxc11a	.	0.014541018251245303	0.014541018251245303	0.0433292968092663	.
117	cebp1	.	0.014629384693334807	0.014629384693334807	0.04337355260837958	.
117	hoxb2a	.	0.014726444857209949	0.014726444857209949	0.043443012328769355	.
117	myca+mych	.	0.015234556545811873	0.015234556545811873	0.0447183500598458	.
117	klf5l+klf6a+klf6b	.	0.01542482857243834	0.01542482857243834	0.04483078255043655	.
117	tgif1	.	0.015379002781872627	0.015379002781872627	0.04483078255043655	.
117	snai1b+snai3	.	0.015563776875154174	0.015563776875154174	0.045012884099710604	.
117	nkx2.1	.	0.016093298271647242	0.016093298271647242	0.04630521300070384	.
117	rorc	.	0.016167582844313542	0.016167582844313542	0.04630521300070384	.
117	nkx2.2b	.	0.016368494683262846	0.016368494683262846	0.046654163589976226	.
117	zgc:101100	.	0.0166228044340967	0.0166228044340967	0.0469845377729312	.
117	rfx3	.	0.016643675244987492	0.016643675244987492	0.0469845377729312	.
117	hoxa11b	.	0.01707929822116125	0.01707929822116125	0.047984695002310174	.
117	plag1+plagx	.	0.017289884843073415	0.017289884843073415	0.04811807574251564	.
117	elk4	.	0.01721763273323864	0.01721763273323864	0.04811807574251564	.
117	hoxc9a	.	0.01766541939423496	0.01766541939423496	0.048932382359617964	.
117	ebf3a-1+si:ch211-51e8.2	.	0.017779989738983547	0.017779989738983547	0.049019597878506044	.
117	stat4	.	0.01814836181574285	0.01814836181574285	0.04980248126180596	.
119	sox2	.	1.3699300313371486e-08	1.3699300313371486e-08	8.082587184889177e-06	.
119	sox10	.	1.0519100454884754e-07	1.0519100454884754e-07	3.103134634191002e-05	.
119	sox19a+sox19b+sox3	.	3.062610297882718e-07	3.062610297882718e-07	4.517350189377009e-05	.
119	lef1	.	3.029870390104751e-07	3.029870390104751e-07	4.517350189377009e-05	.
121	gata6	.	2.63876642388454e-07	2.63876642388454e-07	0.00015568721900918788	.
121	hoxc11a	.	1.7908375452883324e-05	1.7908375452883324e-05	0.0026680764124608998	.
121	sox10	.	2.7132980465704065e-05	2.7132980465704065e-05	0.0026680764124608998	.
121	gata4	.	1.0394041078157663e-05	1.0394041078157663e-05	0.0026680764124608998	.
121	hoxc11b	.	2.515879119417061e-05	2.515879119417061e-05	0.0026680764124608998	.
121	gata5	.	2.1292870736310774e-05	2.1292870736310774e-05	0.0026680764124608998	.
121	srfa+srfb	.	4.2111518576470655e-05	4.2111518576470655e-05	0.002760643995568632	.
121	hoxa13a+hoxa13b	.	3.7179706844583845e-05	3.7179706844583845e-05	0.002760643995568632	.
121	ikzf2	.	4.062830869400116e-05	4.062830869400116e-05	0.002760643995568632	.
121	nfil3-5+nfil3-6+si:dkey-60d5.3	.	4.6883108529700273e-05	4.6883108529700273e-05	0.0027661034032523163	.
121	foxg1a+foxg1c+foxg1d+zgc:113424	.	5.54163500793637e-05	5.54163500793637e-05	0.00297233150425678	.
121	nfatc2a	.	7.046251864973098e-05	7.046251864973098e-05	0.0034644071669451063	.
121	hoxd11a	.	7.977533195422577e-05	7.977533195422577e-05	0.0036205727579225544	.
121	hoxb10a+hoxc10a	.	0.00012467523776925771	0.00012467523776925771	0.0052541707345615755	.
121	sox5	.	0.00015392142928223002	0.00015392142928223002	0.006054242885101048	.
121	foxp1a+foxp1b+foxp3a	.	0.00024878434325748737	0.00024878434325748737	0.009173922657619847	.
121	smad10a+smad4a	.	0.00026554262600184656	0.00026554262600184656	0.009215891137711145	.
121	hoxa11b	.	0.0003044571081570988	0.0003044571081570988	0.009979427434038238	.
121	ddx28+nfatc1+nfatc2b+nfatc3a+nfatc3b+nfatc4	.	0.00043473196103931426	0.00043473196103931426	0.013499571421747127	.
121	foxh1+foxq1a+foxq1b+imp3	.	0.0008927254189852453	0.0008927254189852453	0.023090554837805356	.
121	foxg1b+si:rp71-45k5.2	.	0.0009535373720861137	0.0009535373720861137	0.023090554837805356	.
121	sox19a+sox19b+sox3	.	0.0009629472727843751	0.0009629472727843751	0.023090554837805356	.
121	CABZ01087224.1+hlfb	.	0.0008598189150793859	0.0008598189150793859	0.023090554837805356	.
121	foxp2	.	0.0008020784969075127	0.0008020784969075127	0.023090554837805356	.
121	foxq2	.	0.0009784133405849726	0.0009784133405849726	0.023090554837805356	.
121	nfil3+si:dkey-172o19.2	.	0.0010830855942357434	0.0010830855942357434	0.02378535988606217	.
121	e2f5	.	0.00111197279414632	0.00111197279414632	0.02378535988606217	.
121	foxd1+foxd7	.	0.0011287967403554927	0.0011287967403554927	0.02378535988606217	.
121	hoxc12a+hoxc12b	.	0.0012931937753635052	0.0012931937753635052	0.02535628441637559	.
121	fli1b	.	0.001332279350690921	0.001332279350690921	0.02535628441637559	.
121	foxl1	.	0.0012976708423811248	0.0012976708423811248	0.02535628441637559	.
121	hoxc13a	.	0.0013936427477417826	0.0013936427477417826	0.02562706461315059	.
121	dbpa+dbpb+hlfa	.	0.001462588086174448	0.001462588086174448	0.02562706461315059	.
121	tefa+tefb	.	0.001481000651229405	0.001481000651229405	0.02562706461315059	.
121	atf5a+atf5b	.	0.0015636852984295276	0.0015636852984295276	0.02562706461315059	.
121	e2f2	.	0.0015624213365927127	0.0015624213365927127	0.02562706461315059	.
121	foxb1b+foxb2	.	0.0017008211894419313	0.0017008211894419313	0.027121202750560524	.
121	foxd3	.	0.0019037225195275027	0.0019037225195275027	0.02955779701371649	.
121	mef2d	.	0.0022414122133465144	0.0022414122133465144	0.032779935175948766	.
121	e2f7	.	0.0022779276986676263	0.0022779276986676263	0.032779935175948766	.
121	foxf1+foxf2a+foxf2b	.	0.002223221081649326	0.002223221081649326	0.032779935175948766	.
121	tcf7l1a+tcf7l1b+tcf7l2	.	0.002352588054437857	0.002352588054437857	0.033048260764722275	.
121	foxi1+foxi2+foxi3a+foxi3b	.	0.002427466996280033	0.002427466996280033	0.0333071052977958	.
121	mef2ca+mef2cb	.	0.0030183307850637827	0.0030183307850637827	0.04039654801093493	.
121	pgr	.	0.003081092644901817	0.003081092644901817	0.04039654801093493	.
121	lef1	.	0.003250783779781825	0.003250783779781825	0.0416948354363321	.
121	hoxb6a+hoxb6b	.	0.0033629456702362536	0.0033629456702362536	0.04221570096679552	.
121	sox12	.	0.003555280556803475	0.003555280556803475	0.043058676179459764	.
121	stat6	.	0.0035760595471076755	0.0035760595471076755	0.043058676179459764	.
121	tgif1	.	0.004003563756258184	0.004003563756258184	0.04724205232384657	.
123	klf4	.	1.3970250689182481e-05	1.3970250689182481e-05	0.008242447906617665	.
123	atf5a+atf5b	.	4.532849094384553e-05	4.532849094384553e-05	0.01337190482843443	.
123	sp8a+sp8b	.	0.00011521005502570763	0.00011521005502570763	0.016993483116291876	.
123	tfdp1a+tfdp1b	.	9.411595955647412e-05	9.411595955647412e-05	0.016993483116291876	.
123	rsl1d1+sp3a	.	0.000152588279539138	0.000152588279539138	0.018005416985618285	.
123	sp1	.	0.00025535555964628295	0.00025535555964628295	0.025109963365217824	.
123	egr2a+egr2b	.	0.00031954324425693443	0.00031954324425693443	0.02693293058737019	.
123	hmx4	.	0.0005133342503529378	0.0005133342503529378	0.03785840096352916	.
124	pgr	.	1.7708127789352377e-06	1.7708127789352377e-06	0.0010447795395717903	.
124	fli1b	.	9.087036361871236e-05	9.087036361871236e-05	0.026806757267520145	.
125	snai1a	.	0.0001566901147996762	0.0001566901147996762	0.03081572257726965	.
125	pax2a+pax5	.	0.0001073709215990172	0.0001073709215990172	0.03081572257726965	.
125	si:dkey-229b18.3+snai2	.	0.00014805867646020736	0.00014805867646020736	0.03081572257726965	.
127	sox10	.	3.146144336626134e-06	3.146144336626134e-06	0.0018562251586094192	.
128	sox19a+sox19b+sox3	.	1.8671903415559241e-06	1.8671903415559241e-06	0.0011016423015179951	.
128	tbp	.	1.2214543406089468e-05	1.2214543406089468e-05	0.0024021935365309286	.
128	sox2	.	9.07856397218161e-06	9.07856397218161e-06	0.0024021935365309286	.
128	sox9a+sox9b	.	2.7942560317163406e-05	2.7942560317163406e-05	0.003297222117425282	.
128	sox6	.	2.4025498752393214e-05	2.4025498752393214e-05	0.003297222117425282	.
128	znf740a+znf740b	.	4.224657674490845e-05	4.224657674490845e-05	0.004154246713249331	.
128	sox10	.	5.34810629641687e-05	5.34810629641687e-05	0.004425832963482287	.
128	lef1	.	6.0011294420098814e-05	6.0011294420098814e-05	0.004425832963482287	.
128	tcf7	.	8.82554980866826e-05	8.82554980866826e-05	0.005785638207904749	.
128	znf384l	.	0.00014278922456585386	0.00014278922456585386	0.007980583793170655	.
128	zic4+zic6	.	0.00014879054529640204	0.00014879054529640204	0.007980583793170655	.
128	hmx4	.	0.0001633741365676492	0.0001633741365676492	0.008032561714576086	.
128	nr4a3	.	0.0002189346713426989	0.0002189346713426989	0.009936265853245566	.
128	scrt1a+scrt1b+scrt2	.	0.00047230471369355624	0.00047230471369355624	0.019904270077085586	.
128	sox12	.	0.0005093220392320655	0.0005093220392320655	0.02003333354312791	.
128	sox5	.	0.0008719454313192011	0.0008719454313192011	0.03215298777989554	.
128	tfdp1a+tfdp1b	.	0.0012291471700034205	0.0012291471700034205	0.0426586370765893	.
129	si:dkey-229b18.3+snai2	.	1.8182641799604333e-06	1.8182641799604333e-06	0.0008545919201353512	.
129	snai1a	.	2.896921763170682e-06	2.896921763170682e-06	0.0008545919201353512	.
130	gli2a+gli3	.	3.897283497656476e-06	3.897283497656476e-06	0.0005315942711365362	.
130	sox4a+sox4b	.	5.406043435286809e-06	5.406043435286809e-06	0.0005315942711365362	.
130	gli1+gli2b	.	3.0098829670159423e-06	3.0098829670159423e-06	0.0005315942711365362	.
130	arnt2	.	3.3070552912214515e-06	3.3070552912214515e-06	0.0005315942711365362	.
130	foxg1a+foxg1c+foxg1d+zgc:113424	.	5.226224532395759e-06	5.226224532395759e-06	0.0005315942711365362	.
130	bach1a+bach1b+bach2a+bach2b	.	5.020411215177769e-06	5.020411215177769e-06	0.0005315942711365362	.
130	klf3+klf8	.	7.591957684265671e-06	7.591957684265671e-06	0.0006398935762452494	.
130	eomesa+eomesb	.	1.386978532455099e-05	1.386978532455099e-05	0.0007473808402838134	.
130	mgaa	.	1.5200966243060613e-05	1.5200966243060613e-05	0.0007473808402838134	.
130	tbxta+tbxtb	.	1.1125483977614354e-05	1.1125483977614354e-05	0.0007473808402838134	.
130	runx1	.	1.3958477902054709e-05	1.3958477902054709e-05	0.0007473808402838134	.
130	tbx1	.	1.1755910718232324e-05	1.1755910718232324e-05	0.0007473808402838134	.
130	si:ch211-69l10.4+tbx15	.	2.1142266017379293e-05	2.1142266017379293e-05	0.0008909954964466989	.
130	fosl2	.	2.082411417484998e-05	2.082411417484998e-05	0.0008909954964466989	.
130	bcl11aa+znf296	.	2.6119143265632513e-05	2.6119143265632513e-05	0.0010273529684482123	.
130	tbx4	.	2.963360584557326e-05	2.963360584557326e-05	0.0010284604381698955	.
130	egr2a+egr2b	.	2.825019338243184e-05	2.825019338243184e-05	0.0010284604381698955	.
130	fosl2l	.	3.223447388087168e-05	3.223447388087168e-05	0.001056574421650794	.
130	tbx16+tbx16l+tbx2a+tbx2b	.	3.75251129086411e-05	3.75251129086411e-05	0.0011652535061104342	.
130	tbr1a+tbr1b+tbx21	.	4.79647296788117e-05	4.79647296788117e-05	0.001414959525524945	.
130	sox10	.	5.39026658861978e-05	5.39026658861978e-05	0.0015144082320407953	.
130	hmx4	.	6.262567099466409e-05	6.262567099466409e-05	0.0016795066312205369	.
130	fosb+ttf1.6	.	7.733885559771937e-05	7.733885559771937e-05	0.001983909774028453	.
130	foxi1+foxi2+foxi3a+foxi3b	.	8.787954026791896e-05	8.787954026791896e-05	0.002160372031586341	.
130	rsl1d1+sp3a	.	9.257805190308543e-05	9.257805190308543e-05	0.0021848420249128164	.
130	runx2a+runx2b	.	0.00010189314010967836	0.00010189314010967836	0.0022511626102276086	.
130	foxd3	.	0.00010723506527207901	0.00010723506527207901	0.0022511626102276086	.
130	foxo3a	.	0.00011065036558745874	0.00011065036558745874	0.0022511626102276086	.
130	smad1	.	0.00010386582201609633	0.00010386582201609633	0.0022511626102276086	.
130	gatad2ab+jun	.	0.0001209487815619867	0.0001209487815619867	0.0023786593707190717	.
130	smarcc1a+smarcc1b	.	0.00013567786753045186	0.00013567786753045186	0.002501560682592706	.
130	si:ch211-153j24.3	.	0.00013195655898738857	0.00013195655898738857	0.002501560682592706	.
130	sox2	.	0.00020119190391165292	0.00020119190391165292	0.003421673213364118	.
130	egr1	.	0.0002029806143521087	0.0002029806143521087	0.003421673213364118	.
130	foxo4	.	0.0001984675515816681	0.0001984675515816681	0.003421673213364118	.
130	foxp2	.	0.00022754419202128347	0.00022754419202128347	0.0036284073862853307	.
130	foxp1a+foxp1b+foxp3a	.	0.000226668353924226	0.000226668353924226	0.0036284073862853307	.
130	foxm1	.	0.00023792002192419334	0.00023792002192419334	0.0036940213930335285	.
130	sp8a+sp8b	.	0.0002520493108657423	0.0002520493108657423	0.003724499243016907	.
130	twist1a+twist1b+twist3	.	0.0002525084232553835	0.0002525084232553835	0.003724499243016907	.
130	foxg1b+si:rp71-45k5.2	.	0.0002693917410874329	0.0002693917410874329	0.003876612859550864	.
130	foxf1+foxf2a+foxf2b	.	0.00031458179114933997	0.00031458179114933997	0.004419125161383586	.
130	gmeb2	.	0.0003274256688581626	0.0003274256688581626	0.004492584758751533	.
130	zic2a+zic2b	.	0.00034428145499843134	0.00034428145499843134	0.004616501328388057	.
130	tgif1	.	0.00038108419833652875	0.00038108419833652875	0.004783822915288339	.
130	smad10a+smad4a	.	0.00037785570602583645	0.00037785570602583645	0.004783822915288339	.
130	klf7a+klf7b	.	0.0003675726500086047	0.0003675726500086047	0.004783822915288339	.
130	klf12a	.	0.0003992495569766971	0.0003992495569766971	0.0049074424711719015	.
130	sox14+sox14-1	.	0.00043241325775120193	0.00043241325775120193	0.005102476441464183	.
130	wt1a+wt1b	.	0.0004272960389668429	0.0004272960389668429	0.005102476441464183	.
130	sp4	.	0.0005254466324027616	0.0005254466324027616	0.0057409909836598026	.
130	foxa1	.	0.0004999985971948469	0.0004999985971948469	0.0057409909836598026	.
130	tbx5a+tbx5b	.	0.0005169766365521726	0.0005169766365521726	0.0057409909836598026	.
130	klf4	.	0.0005246971409186091	0.0005246971409186091	0.0057409909836598026	.
130	fosl1b+jdp2a	.	0.0005873019110844576	0.0005873019110844576	0.006079089956839122	.
130	lef1	.	0.0005840989606921116	0.0005840989606921116	0.006079089956839122	.
130	foxo1a+foxo1b	.	0.0005679547353620705	0.0005679547353620705	0.006079089956839122	.
130	foxa	.	0.0006002507754543135	0.0006002507754543135	0.006105999267552499	.
130	arnt	.	0.0006884544980470267	0.0006884544980470267	0.006884544980470267	.
130	her6+her8.2+her9	.	0.0007153982590905355	0.0007153982590905355	0.006919425784646163	.
130	smad2	.	0.0007051054753289781	0.0007051054753289781	0.006919425784646163	.
130	foxd1+foxd7	.	0.0007654999691572155	0.0007654999691572155	0.007284596480689631	.
130	clocka+clockb+npas2	.	0.000780874439347369	0.000780874439347369	0.007312951098649964	.
130	egr3	.	0.0008353621349180825	0.0008353621349180825	0.007582517840025672	.
130	hey1+heyl	.	0.0008242100535433638	0.0008242100535433638	0.007582517840025672	.
130	egr4	.	0.0008715935797919064	0.0008715935797919064	0.007763028380666848	.
130	gcm2	.	0.0008815642398384387	0.0008815642398384387	0.007763028380666848	.
130	mtf1	.	0.0009665325245370896	0.0009665325245370896	0.008386091021718865	.
130	gmeb1	.	0.0010237005973197997	0.0010237005973197997	0.008634360566536058	.
130	mitfa+mitfb	.	0.0010244156604364814	0.0010244156604364814	0.008634360566536058	.
130	id4	.	0.001062684625803413	0.001062684625803413	0.008830759566535404	.
130	hey2	.	0.0010777277126907002	0.0010777277126907002	0.008831379867882128	.
130	pgr	.	0.0011127279160548802	0.0011127279160548802	0.008993280417429852	.
130	tead3a+tead3b	.	0.0012409131581018864	0.0012409131581018864	0.009893767071352878	.
130	foxc1a+foxc1b	.	0.0012796635510353399	0.0012796635510353399	0.010066686601478006	.
130	arid5b	.	0.0013786879528654556	0.0013786879528654556	0.010702972265666038	.
130	dbpa+dbpb+hlfa	.	0.0014677033741915507	0.0014677033741915507	0.011101858856064293	.
130	irx6a	.	0.001457570471290797	0.001457570471290797	0.011101858856064293	.
130	foxa2	.	0.0014931252931262593	0.0014931252931262593	0.011151188898031556	.
130	nkx3-2+nkx3.3-2	.	0.001764996420927852	0.001764996420927852	0.01260723385209737	.
130	mxi1	.	0.001750115616060084	0.001750115616060084	0.01260723385209737	.
130	irx3a+irx3b	.	0.0017262955539211653	0.0017262955539211653	0.01260723385209737	.
130	nfil3-5+nfil3-6+si:dkey-60d5.3	.	0.0017735600164814945	0.0017735600164814945	0.01260723385209737	.
130	mespaa+mespab+mespba+mespbb	.	0.0018771406908716815	0.0018771406908716815	0.013184678662074905	.
130	foxq2	.	0.001907346643188807	0.001907346643188807	0.013239229640957601	.
130	zic3	.	0.0020547445175563574	0.0020547445175563574	0.013776128015434668	.
130	sox6	.	0.0020242156656975698	0.0020242156656975698	0.013776128015434668	.
130	her12+her15.1+her15.2+her2+her4.1+her4.2+her4.3+her4.4	.	0.002044920627182541	0.002044920627182541	0.013776128015434668	.
130	TCF4	.	0.002128624683513407	0.002128624683513407	0.014111107452504606	.
130	rorc	.	0.002182418836486223	0.002182418836486223	0.014168983704626189	.
130	foxb1a	.	0.0021853856222389546	0.0021853856222389546	0.014168983704626189	.
130	irx5a+irx5b	.	0.002217608789013832	0.002217608789013832	0.014221621581719138	.
130	nr2f1b+nr2f5	.	0.0023345197708524493	0.0023345197708524493	0.014810394245192957	.
130	hap1	.	0.0023895961385823243	0.0023895961385823243	0.01499852895493161	.
130	irx1b+irx4a+irx4b	.	0.002482658908522833	0.002482658908522833	0.015258007875296577	.
130	zbtb7a+zbtb7c	.	0.00246960248775871	0.00246960248775871	0.015258007875296577	.
130	foxh1+foxq1a+foxq1b+imp3	.	0.002640940062713626	0.002640940062713626	0.015899537112255502	.
130	bhlhe22	.	0.002622831845031904	0.002622831845031904	0.015899537112255502	.
130	sox19a+sox19b+sox3	.	0.0028281324470822225	0.0028281324470822225	0.016854526704833447	.
130	rbpjb	.	0.002901071699186029	0.002901071699186029	0.016946854480393632	.
130	glis2a+glis2b	.	0.002895254076500084	0.002895254076500084	0.016946854480393632	.
130	snai1a	.	0.0030411565754747795	0.0030411565754747795	0.0174825027924957	.
130	pbx1a+pbx1b+pbx2+pbx3a+pbx3b	.	0.003052030148520436	0.003052030148520436	0.0174825027924957	.
130	irf5	.	0.003138293088740925	0.003138293088740925	0.01780377809958794	.
130	raraa+rarab	.	0.0031707063460644476	0.0031707063460644476	0.01781634994455261	.
130	mycb	.	0.0033427072587959685	0.0033427072587959685	0.018103689134445246	.
130	nkx3.3-1	.	0.003278261567692772	0.003278261567692772	0.018103689134445246	.
130	sox12	.	0.00329866690448493	0.00329866690448493	0.018103689134445246	.
130	nr3c1	.	0.0033445798570415795	0.0033445798570415795	0.018103689134445246	.
130	foxb1b+foxb2	.	0.003413549742488587	0.003413549742488587	0.01830903952789333	.
130	CABZ01087224.1+hlfb	.	0.003761817913573004	0.003761817913573004	0.01999524836944209	.
130	klf12b	.	0.003845846109472621	0.003845846109472621	0.0202593678981147	.
130	irx2a	.	0.0038996996018237327	0.0038996996018237327	0.020361263407752232	.
130	irf10+irf3+irf8+irf9	.	0.003959648906838956	0.003959648906838956	0.02049291978100863	.
130	si:ch1073-357b18.4	.	0.004051942539116374	0.004051942539116374	0.02078822693981444	.
130	snai1b+snai3	.	0.004135286856471201	0.004135286856471201	0.021032924528603524	.
130	mafk	.	0.004184076734142965	0.004184076734142965	0.021099190368755124	.
130	si:dkey-229b18.3+snai2	.	0.004327523049019594	0.004327523049019594	0.02163761524509797	.
130	six6a+six6b	.	0.004653957193465341	0.004653957193465341	0.023074241547433205	.
130	tp63	.	0.004845372522671256	0.004845372522671256	0.023432539248983943	.
130	olig1	.	0.004834447974436968	0.004834447974436968	0.023432539248983943	.
130	pou5f3	.	0.004792018701582378	0.004792018701582378	0.023432539248983943	.
130	mnta+mntb	.	0.004905107488063847	0.004905107488063847	0.02352856437363959	.
130	bhlhe23+si:ch211-196c10.13	.	0.005123812640809817	0.005123812640809817	0.024379431113530577	.
130	nfe2l2a	.	0.005268582967214146	0.005268582967214146	0.024670348814732908	.
130	foxl1	.	0.005237245122867518	0.005237245122867518	0.024670348814732908	.
130	gfi1aa+gfi1ab	.	0.0054973941380825125	0.0054973941380825125	0.02551047185151569	.
130	znf740a+znf740b	.	0.005534475249142387	0.005534475249142387	0.02551047185151569	.
130	meis3	.	0.005725756276525995	0.005725756276525995	0.025962231388423133	.
130	nkx2.5	.	0.005852503007898774	0.005852503007898774	0.025962231388423133	.
130	nfe2+nfe2l1a	.	0.005844998787548242	0.005844998787548242	0.025962231388423133	.
130	nr1d2a	.	0.005697099481235419	0.005697099481235419	0.025962231388423133	.
130	tfec	.	0.0057998536300221115	0.0057998536300221115	0.025962231388423133	.
130	arntl1a+arntl1b	.	0.005950270840720492	0.005950270840720492	0.025973627545352984	.
130	sox5	.	0.005910001534416708	0.005910001534416708	0.025973627545352984	.
130	neurod2	.	0.005987141264691536	0.005987141264691536	0.025973627545352984	.
130	xbp1	.	0.0061143154513263725	0.0061143154513263725	0.026140913886105507	.
130	pax2a+pax5	.	0.00608677156632683	0.00608677156632683	0.026140913886105507	.
130	myca+mych	.	0.0065003838328744476	0.0065003838328744476	0.027317391394311635	.
130	foxa3	.	0.0064836602636853405	0.0064836602636853405	0.027317391394311635	.
130	glis3	.	0.006528393536606679	0.006528393536606679	0.027317391394311635	.
130	foxj2	.	0.0065985183112404625	0.0065985183112404625	0.02741637889881601	.
130	max+si:ch73-59f11.3	.	0.0067032954108308136	0.0067032954108308136	0.027656953093637623	.
130	tcf12	.	0.00709650708110911	0.00709650708110911	0.028589456333297934	.
130	tbx20	.	0.007035110667754911	0.007035110667754911	0.028589456333297934	.
130	nfil3+si:dkey-172o19.2	.	0.007123135730499656	0.007123135730499656	0.028589456333297934	.
130	mycn	.	0.006980703131453321	0.006980703131453321	0.028589456333297934	.
130	ikzf1	.	0.0073274693187360285	0.0073274693187360285	0.02921085741928552	.
130	insm1a+insm1b	.	0.00739953545753483	0.00739953545753483	0.029300173959366103	.
130	her1+her11+her5	.	0.007610206819477456	0.007610206819477456	0.029933480156611326	.
130	cebpd	.	0.007894085508033855	0.007894085508033855	0.030844440064503143	.
130	olig2+olig4	.	0.008340261351155199	0.008340261351155199	0.03237338287619452	.
130	olig3	.	0.00876706802976677	0.00876706802976677	0.033807647957924146	.
130	pknox2	.	0.009152134388044415	0.009152134388044415	0.035063372006144185	.
130	etv2	.	0.009755333172027644	0.009755333172027644	0.037133203687072965	.
130	tfe3a+tfe3b	.	0.009951803903913281	0.009951803903913281	0.037638232713518176	.
130	tcf7	.	0.010077037592439022	0.010077037592439022	0.03786912216266894	.
130	nr4a2a	.	0.010337265372238965	0.010337265372238965	0.03860118082038601	.
130	srebf2	.	0.01087805286448545	0.01087805286448545	0.04036510182419129	.
130	foxj1a+foxj1b	.	0.011019897125829169	0.011019897125829169	0.040635870651495064	.
130	prdm1a	.	0.011706981669148072	0.011706981669148072	0.04290136139625691	.
130	FO834857.1	.	0.011928438216205293	0.011928438216205293	0.043443077454081006	.
130	hnf4g	.	0.012002730432641625	0.012002730432641625	0.043445465983181344	.
130	bhlha15	.	0.012552171734818393	0.012552171734818393	0.04515720319233446	.
130	zeb1a+zeb1b	.	0.012643622740491463	0.012643622740491463	0.04521052979933311	.
130	tefa+tefb	.	0.013135483176737186	0.013135483176737186	0.04668635586912614	.
130	neurod1	.	0.013697003304926323	0.013697003304926323	0.04810257113039602	.
130	gfi1b	.	0.013694840768911379	0.013694840768911379	0.04810257113039602	.
130	atf4a+atf4b	.	0.013824738062071785	0.013824738062071785	0.04826387844155239	.
132	si:dkey-229b18.3+snai2	.	1.173558461947672e-07	1.173558461947672e-07	6.923994925491265e-05	.
132	snai1a	.	2.79639827497282e-07	2.79639827497282e-07	8.24937491116982e-05	.
132	mecp2	.	0.00017592466706826436	0.00017592466706826436	0.03459851785675865	.
133	tcf3a+tcf3b	.	1.0257141229235123e-05	1.0257141229235123e-05	0.006051713325248722	.
133	tal1	.	6.225488074336033e-05	6.225488074336033e-05	0.018365189819291295	.
133	pax2a+pax5	.	0.0001375704860930732	0.0001375704860930732	0.02705552893163773	.
133	klf12b	.	0.00021129761809392386	0.00021129761809392386	0.03116639866885377	.
133	gcm2	.	0.0003901694980432898	0.0003901694980432898	0.0460400007691082	.
133	mecp2	.	0.0004690064044022705	0.0004690064044022705	0.0461189630995566	.
134	sox19a+sox19b+sox3	.	6.1761872543424545e-09	6.1761872543424545e-09	3.6439504800620482e-06	.
134	sox2	.	1.6201330516517098e-07	1.6201330516517098e-07	4.779392502372544e-05	.
134	lef1	.	2.985845425482577e-07	2.985845425482577e-07	5.872162670115735e-05	.
134	sox10	.	6.4959601690068576e-06	6.4959601690068576e-06	0.0009581541249285115	.
136	snai1a	.	3.3312895843752865e-10	3.3312895843752865e-10	1.1769671685834706e-07	.
136	tfap4	.	3.989719215537188e-10	3.989719215537188e-10	1.1769671685834706e-07	.
136	tcf12	.	1.3051428456434452e-09	1.3051428456434452e-09	1.9436470437783108e-07	.
136	si:dkey-229b18.3+snai2	.	1.3177268093412276e-09	1.3177268093412276e-09	1.9436470437783108e-07	.
136	scrt1a+scrt1b+scrt2	.	3.6466757245266045e-09	3.6466757245266045e-09	3.585897795784494e-07	.
136	msc	.	3.153149478627094e-09	3.153149478627094e-09	3.585897795784494e-07	.
136	snai1b+snai3	.	1.1458336826294537e-08	1.1458336826294537e-08	9.657741039305397e-07	.
